ImageId,Label
5795,4
5796,4
5797,7
5798,1
5799,1
5800,4
5801,4
5802,7
5803,9
5804,6
5805,1
5806,8
5807,9
5808,4
5809,8
5810,9
5811,9
5812,0
5813,4
5814,5
5815,4
5816,8
5817,4
5818,3
5819,9
5820,7
5821,4
5822,9
5823,4
5824,2
5825,5
5826,8
5827,0
5828,9
5829,9
5830,9
5831,4
5832,8
5833,1
5834,9
5835,1
5836,0
5837,4
5838,9
5839,4
5840,6
5841,2
5842,6
5843,2
5844,4
5845,9
5846,9
5847,6
5848,1
5849,7
5850,1
5851,2
5852,4
5853,4
5854,3
5855,7
5856,8
5857,7
5858,7
5859,7
5860,6
5861,4
5862,4
5863,4
5864,0
5865,2
5866,8
5867,1
5868,3
5869,1
5870,6
5871,9
5872,3
5873,7
5874,7
5875,1
5876,5
5877,2
5878,4
5879,4
5880,8
5881,8
5882,4
5883,0
5884,3
5885,1
5886,1
5887,1
5888,0
5889,9
5890,9
5891,6
5892,7
5893,9
5894,4
5895,9
5896,3
5897,1
5898,9
5899,1
5900,3
5901,1
5902,4
5903,4
5904,9
5905,9
5906,8
5907,8
5908,1
5909,6
5910,1
5911,4
5912,6
5913,0
5914,2
5915,7
5916,3
5917,9
5918,6
5919,7
5920,9
5921,4
5922,0
5923,9
5924,9
5925,3
5926,2
5927,0
5928,3
5929,0
5930,0
5931,0
5932,1
5933,1
5934,9
5935,3
5936,2
5937,8
5938,9
5939,3
5940,9
5941,9
5942,8
5943,6
5944,0
5945,0
5946,4
5947,4
5948,3
5949,3
5950,4
5951,0
5952,6
5953,9
5954,1
5955,3
5956,3
5957,9
5958,2
5959,2
5960,4
5961,4
5962,2
5963,1
5964,3
5965,3
5966,4
5967,9
5968,3
5969,9
5970,2
5971,1
5972,7
5973,1
5974,4
5975,7
5976,4
5977,2
5978,1
5979,9
5980,8
5981,4
5982,9
5983,9
5984,1
5985,2
5986,9
5987,1
5988,5
5989,5
5990,6
5991,0
5992,7
5993,2
5994,8
5995,9
5996,9
5997,1
5998,3
5999,7
6000,1
6001,9
6002,8
6003,4
6004,8
6005,4
6006,9
6007,0
6008,3
6009,4
6010,4
6011,0
6012,3
6013,3
6014,7
6015,7
6016,3
6017,4
6018,4
6019,7
6020,1
6021,3
6022,7
6023,8
6024,9
6025,4
6026,9
6027,1
6028,2
6029,8
6030,1
6031,8
6032,9
6033,8
6034,4
6035,6
6036,9
6037,4
6038,0
6039,0
6040,7
6041,9
6042,4
6043,1
6044,4
6045,4
6046,1
6047,4
6048,8
6049,8
6050,9
6051,6
6052,2
6053,9
6054,9
6055,0
6056,8
6057,7
6058,8
6059,6
6060,3
6061,2
6062,3
6063,0
6064,1
6065,8
6066,1
6067,9
6068,3
6069,7
6070,1
6071,8
6072,6
6073,7
6074,9
6075,3
6076,4
6077,6
6078,8
6079,6
6080,3
6081,7
6082,9
6083,4
6084,9
6085,9
6086,0
6087,6
6088,3
6089,4
6090,1
6091,9
6092,9
6093,3
6094,8
6095,0
6096,6
6097,8
6098,8
6099,1
6100,1
6101,4
6102,0
6103,7
6104,4
6105,0
6106,4
6107,3
6108,2
6109,7
6110,9
6111,4
6112,4
6113,9
6114,7
6115,4
6116,1
6117,1
6118,2
6119,7
6120,7
6121,4
6122,8
6123,3
6124,9
6125,7
6126,4
6127,8
6128,1
6129,3
6130,2
6131,3
6132,1
6133,6
6134,4
6135,4
6136,4
6137,7
6138,5
6139,8
6140,2
6141,1
6142,3
6143,0
6144,9
6145,0
6146,9
6147,9
6148,0
6149,9
6150,0
6151,8
6152,2
6153,5
6154,6
6155,1
6156,3
6157,9
6158,9
6159,3
6160,2
6161,8
6162,2
6163,9
6164,0
6165,5
6166,0
6167,1
6168,4
6169,7
6170,2
6171,1
6172,9
6173,0
6174,9
6175,3
6176,4
6177,1
6178,5
6179,9
6180,4
6181,4
6182,9
6183,2
6184,4
6185,7
6186,4
6187,9
6188,6
6189,3
6190,1
6191,4
6192,9
6193,0
6194,4
6195,2
6196,3
6197,8
6198,1
6199,7
6200,7
6201,9
6202,9
6203,3
6204,4
6205,8
6206,9
6207,8
6208,1
6209,2
6210,3
6211,1
6212,4
6213,2
6214,7
6215,0
6216,3
6217,9
6218,9
6219,7
6220,1
6221,9
6222,6
6223,4
6224,1
6225,9
6226,4
6227,1
6228,5
6229,9
6230,2
6231,9
6232,8
6233,6
6234,1
6235,9
6236,9
6237,4
6238,8
6239,4
6240,9
6241,3
6242,8
6243,2
6244,4
6245,9
6246,1
6247,3
6248,7
6249,4
6250,1
6251,8
6252,5
6253,4
6254,8
6255,7
6256,4
6257,4
6258,6
6259,4
6260,0
6261,4
6262,9
6263,4
6264,9
6265,4
6266,6
6267,8
6268,5
6269,2
6270,9
6271,7
6272,1
6273,0
6274,9
6275,8
6276,1
6277,7
6278,0
6279,5
6280,0
6281,8
6282,1
6283,4
6284,4
6285,5
6286,9
6287,4
6288,2
6289,4
6290,5
6291,1
6292,4
6293,7
6294,1
6295,4
6296,4
6297,4
6298,1
6299,5
6300,4
6301,6
6302,9
6303,2
6304,3
6305,9
6306,9
6307,0
6308,9
6309,8
6310,7
6311,8
6312,1
6313,3
6314,9
6315,9
6316,4
6317,1
6318,4
6319,8
6320,3
6321,2
6322,3
6323,8
6324,3
6325,4
6326,2
6327,7
6328,8
6329,8
6330,7
6331,9
6332,8
6333,8
6334,3
6335,0
6336,4
6337,9
6338,9
6339,8
6340,1
6341,1
6342,6
6343,4
6344,4
6345,5
6346,3
6347,9
6348,1
6349,7
6350,2
6351,1
6352,4
6353,2
6354,0
6355,9
6356,1
6357,3
6358,0
6359,4
6360,8
6361,9
6362,3
6363,0
6364,6
6365,7
6366,8
6367,8
6368,6
6369,3
6370,7
6371,0
6372,5
6373,3
6374,0
6375,5
6376,2
6377,8
6378,9
6379,7
6380,1
6381,5
6382,4
6383,5
6384,9
6385,4
6386,9
6387,6
6388,3
6389,1
6390,6
6391,4
6392,5
6393,2
6394,6
6395,0
6396,0
6397,3
6398,3
6399,2
6400,8
6401,0
6402,1
6403,7
6404,8
6405,0
6406,8
6407,8
6408,9
6409,9
6410,3
6411,3
6412,5
6413,9
6414,7
6415,4
6416,9
6417,9
6418,9
6419,4
6420,4
6421,1
6422,4
6423,8
6424,2
6425,8
6426,4
6427,8
6428,7
6429,4
6430,4
6431,0
6432,1
6433,9
6434,8
6435,4
6436,3
6437,3
6438,0
6439,7
6440,6
6441,3
6442,4
6443,4
6444,3
6445,3
6446,7
6447,3
6448,8
6449,6
6450,6
6451,6
6452,1
6453,2
6454,6
6455,4
6456,3
6457,9
6458,3
6459,7
6460,9
6461,3
6462,4
6463,9
6464,6
6465,9
6466,4
6467,9
6468,2
6469,3
6470,5
6471,8
6472,0
6473,1
6474,0
6475,4
6476,9
6477,4
6478,9
6479,8
6480,3
6481,8
6482,0
6483,1
6484,1
6485,9
6486,8
6487,5
6488,3
6489,3
6490,8
6491,4
6492,4
6493,4
6494,8
6495,9
6496,4
6497,1
6498,0
6499,0
6500,1
6501,2
6502,3
6503,3
6504,4
6505,0
6506,4
6507,7
6508,1
6509,6
6510,3
6511,9
6512,3
6513,4
6514,9
6515,6
6516,2
6517,9
6518,8
6519,9
6520,2
6521,8
6522,8
6523,9
6524,1
6525,6
6526,1
6527,0
6528,8
6529,7
6530,2
6531,8
6532,0
6533,8
6534,4
6535,8
6536,8
6537,4
6538,4
6539,7
6540,4
6541,9
6542,8
6543,8
6544,2
6545,7
6546,9
6547,9
6548,4
6549,3
6550,1
6551,7
6552,4
6553,9
6554,7
6555,1
6556,5
6557,8
6558,8
6559,1
6560,4
6561,6
6562,4
6563,9
6564,1
6565,3
6566,8
6567,3
6568,4
6569,1
6570,4
6571,3
6572,4
6573,3
6574,4
6575,3
6576,3
6577,4
6578,2
6579,0
6580,2
6581,9
6582,8
6583,9
6584,2
6585,7
6586,2
6587,1
6588,9
6589,7
6590,0
6591,8
6592,4
6593,9
6594,4
6595,9
6596,0
6597,1
6598,0
6599,0
6600,7
6601,0
6602,4
6603,8
6604,3
6605,3
6606,8
6607,4
6608,3
6609,4
6610,0
6611,4
6612,8
6613,1
6614,2
6615,6
6616,2
6617,2
6618,6
6619,2
6620,7
6621,8
6622,8
6623,3
6624,4
6625,8
6626,9
6627,0
6628,0
6629,4
6630,0
6631,7
6632,3
6633,9
6634,8
6635,2
6636,3
6637,4
6638,1
6639,4
6640,4
6641,7
6642,4
6643,3
6644,7
6645,1
6646,4
6647,4
6648,9
6649,1
6650,0
6651,9
6652,4
6653,4
6654,9
6655,2
6656,0
6657,2
6658,1
6659,4
6660,1
6661,4
6662,2
6663,4
6664,0
6665,7
6666,0
6667,9
6668,8
6669,0
6670,2
6671,7
6672,8
6673,0
6674,4
6675,2
6676,3
6677,4
6678,4
6679,9
6680,7
6681,4
6682,5
6683,1
6684,1
6685,2
6686,9
6687,2
6688,8
6689,8
6690,2
6691,7
6692,1
6693,9
6694,1
6695,1
6696,3
6697,0
6698,3
6699,1
6700,8
6701,9
6702,1
6703,5
6704,5
6705,3
6706,3
6707,7
6708,0
6709,4
6710,3
6711,9
6712,1
6713,0
6714,7
6715,4
6716,8
6717,4
6718,3
6719,1
6720,0
6721,7
6722,6
6723,4
6724,4
6725,9
6726,1
6727,4
6728,7
6729,9
6730,2
6731,4
6732,3
6733,0
6734,4
6735,1
6736,8
6737,7
6738,3
6739,9
6740,3
6741,6
6742,8
6743,7
6744,4
6745,7
6746,9
6747,1
6748,8
6749,3
6750,1
6751,9
6752,1
6753,4
6754,4
6755,4
6756,1
6757,6
6758,5
6759,4
6760,2
6761,5
6762,1
6763,4
6764,7
6765,1
6766,5
6767,1
6768,5
6769,2
6770,3
6771,3
6772,3
6773,9
6774,0
6775,4
6776,1
6777,9
6778,6
6779,2
6780,1
6781,5
6782,4
6783,7
6784,4
6785,3
6786,2
6787,9
6788,7
6789,2
6790,8
6791,7
6792,9
6793,1
6794,9
6795,2
6796,4
6797,8
6798,2
6799,3
6800,1
6801,7
6802,9
6803,2
6804,5
6805,8
6806,3
6807,1
6808,1
6809,9
6810,9
6811,0
6812,4
6813,9
6814,8
6815,9
6816,0
6817,4
6818,9
6819,8
6820,0
6821,4
6822,4
6823,4
6824,8
6825,4
6826,4
6827,0
6828,4
6829,7
6830,9
6831,4
6832,3
6833,9
6834,4
6835,4
6836,9
6837,4
6838,0
6839,9
6840,2
6841,8
6842,7
6843,9
6844,4
6845,7
6846,4
6847,6
6848,4
6849,9
6850,4
6851,2
6852,8
6853,2
6854,2
6855,4
6856,0
6857,8
6858,1
6859,9
6860,6
6861,0
6862,3
6863,9
6864,7
6865,8
6866,1
6867,5
6868,3
6869,1
6870,4
6871,4
6872,1
6873,2
6874,4
6875,5
6876,0
6877,8
6878,9
6879,8
6880,7
6881,4
6882,9
6883,9
6884,6
6885,4
6886,9
6887,3
6888,4
6889,4
6890,8
6891,7
6892,7
6893,0
6894,0
6895,4
6896,1
6897,6
6898,0
6899,6
6900,2
6901,4
6902,7
6903,7
6904,9
6905,1
6906,4
6907,5
6908,3
6909,9
6910,5
6911,4
6912,9
6913,0
6914,1
6915,9
6916,8
6917,7
6918,3
6919,4
6920,7
6921,3
6922,4
6923,9
6924,1
6925,4
6926,4
6927,9
6928,4
6929,8
6930,1
6931,0
6932,8
6933,2
6934,1
6935,8
6936,4
6937,5
6938,2
6939,2
6940,9
6941,8
6942,5
6943,4
6944,9
6945,3
6946,3
6947,4
6948,6
6949,4
6950,9
6951,2
6952,3
6953,9
6954,3
6955,9
6956,3
6957,4
6958,2
6959,6
6960,9
6961,5
6962,2
6963,4
6964,8
6965,7
6966,1
6967,3
6968,7
6969,8
6970,4
6971,4
6972,1
6973,7
6974,7
6975,6
6976,1
6977,3
6978,3
6979,4
6980,9
6981,4
6982,2
6983,5
6984,0
6985,7
6986,9
6987,2
6988,7
6989,7
6990,7
6991,6
6992,8
6993,5
6994,9
6995,3
6996,8
6997,9
6998,8
6999,9
7000,5
7001,6
7002,2
7003,3
7004,4
7005,7
7006,4
7007,4
7008,9
7009,1
7010,4
7011,1
7012,5
7013,8
7014,1
7015,9
7016,2
7017,2
7018,5
7019,0
7020,9
7021,4
7022,8
7023,1
7024,8
7025,1
7026,3
7027,2
7028,4
7029,4
7030,6
7031,7
7032,4
7033,6
7034,0
7035,4
7036,4
7037,2
7038,8
7039,8
7040,2
7041,9
7042,2
7043,8
7044,9
7045,9
7046,2
7047,9
7048,4
7049,3
7050,7
7051,0
7052,3
7053,6
7054,3
7055,0
7056,1
7057,2
7058,7
7059,2
7060,9
7061,4
7062,6
7063,9
7064,7
7065,6
7066,5
7067,1
7068,7
7069,5
7070,4
7071,4
7072,4
7073,8
7074,8
7075,9
7076,3
7077,1
7078,3
7079,0
7080,3
7081,4
7082,1
7083,3
7084,3
7085,8
7086,1
7087,3
7088,4
7089,3
7090,9
7091,5
7092,8
7093,1
7094,8
7095,2
7096,8
7097,9
7098,9
7099,5
7100,6
7101,4
7102,2
7103,3
7104,1
7105,3
7106,4
7107,4
7108,1
7109,8
7110,0
7111,4
7112,9
7113,9
7114,1
7115,0
7116,0
7117,6
7118,7
7119,9
7120,8
7121,4
7122,1
7123,4
7124,7
7125,0
7126,0
7127,3
7128,2
7129,9
7130,9
7131,1
7132,2
7133,3
7134,7
7135,9
7136,9
7137,2
7138,4
7139,9
7140,4
7141,0
7142,8
7143,9
7144,9
7145,8
7146,4
7147,7
7148,4
7149,9
7150,9
7151,5
7152,0
7153,0
7154,3
7155,3
7156,0
7157,2
7158,7
7159,1
7160,3
7161,1
7162,2
7163,8
7164,5
7165,0
7166,2
7167,2
7168,9
7169,4
7170,0
7171,9
7172,0
7173,4
7174,9
7175,0
7176,5
7177,6
7178,0
7179,1
7180,3
7181,4
7182,1
7183,8
7184,4
7185,5
7186,7
7187,8
7188,7
7189,4
7190,3
7191,2
7192,8
7193,2
7194,4
7195,1
7196,3
7197,4
7198,9
7199,8
7200,8
7201,0
7202,0
7203,4
7204,0
7205,6
7206,0
7207,1
7208,2
7209,3
7210,8
7211,4
7212,7
7213,0
7214,9
7215,9
7216,7
7217,3
7218,4
7219,9
7220,6
7221,9
7222,7
7223,4
7224,3
7225,1
7226,1
7227,7
7228,9
7229,3
7230,7
7231,9
7232,8
7233,5
7234,7
7235,9
7236,1
7237,9
7238,7
7239,9
7240,9
7241,4
7242,3
7243,1
7244,1
7245,7
7246,8
7247,9
7248,0
7249,9
7250,6
7251,4
7252,4
7253,0
7254,1
7255,9
7256,0
7257,7
7258,9
7259,1
7260,5
7261,9
7262,1
7263,1
7264,2
7265,3
7266,0
7267,1
7268,3
7269,9
7270,9
7271,7
7272,3
7273,9
7274,2
7275,6
7276,9
7277,7
7278,9
7279,9
7280,6
7281,6
7282,2
7283,4
7284,8
7285,0
7286,9
7287,8
7288,3
7289,3
7290,0
7291,7
7292,0
7293,8
7294,5
7295,3
7296,0
7297,6
7298,0
7299,9
7300,5
7301,9
7302,3
7303,4
7304,5
7305,1
7306,4
7307,0
7308,9
7309,1
7310,8
7311,4
7312,4
7313,9
7314,5
7315,0
7316,4
7317,1
7318,7
7319,3
7320,5
7321,0
7322,7
7323,1
7324,9
7325,4
7326,4
7327,4
7328,1
7329,2
7330,4
7331,5
7332,3
7333,7
7334,1
7335,3
7336,4
7337,8
7338,4
7339,6
7340,2
7341,9
7342,8
7343,3
7344,1
7345,3
7346,5
7347,7
7348,3
7349,9
7350,3
7351,6
7352,4
7353,9
7354,3
7355,1
7356,9
7357,1
7358,5
7359,9
7360,2
7361,3
7362,4
7363,7
7364,5
7365,2
7366,1
7367,4
7368,1
7369,9
7370,9
7371,1
7372,2
7373,4
7374,0
7375,9
7376,8
7377,8
7378,4
7379,6
7380,3
7381,9
7382,4
7383,4
7384,9
7385,0
7386,3
7387,8
7388,9
7389,8
7390,4
7391,3
7392,3
7393,9
7394,4
7395,1
7396,1
7397,1
7398,5
7399,2
7400,6
7401,0
7402,7
7403,7
7404,0
7405,0
7406,9
7407,2
7408,9
7409,7
7410,1
7411,5
7412,1
7413,5
7414,7
7415,0
7416,1
7417,9
7418,8
7419,4
7420,1
7421,4
7422,1
7423,7
7424,8
7425,1
7426,9
7427,9
7428,2
7429,7
7430,7
7431,2
7432,9
7433,2
7434,8
7435,7
7436,4
7437,4
7438,6
7439,7
7440,1
7441,3
7442,2
7443,2
7444,5
7445,3
7446,1
7447,3
7448,1
7449,9
7450,8
7451,9
7452,0
7453,0
7454,6
7455,1
7456,6
7457,8
7458,8
7459,4
7460,7
7461,6
7462,9
7463,0
7464,4
7465,8
7466,8
7467,8
7468,1
7469,5
7470,4
7471,3
7472,2
7473,9
7474,2
7475,9
7476,4
7477,4
7478,7
7479,0
7480,8
7481,6
7482,0
7483,3
7484,4
7485,0
7486,9
7487,2
7488,4
7489,0
7490,4
7491,9
7492,4
7493,1
7494,9
7495,3
7496,8
7497,9
7498,3
7499,4
7500,8
7501,7
7502,7
7503,9
7504,0
7505,0
7506,1
7507,7
7508,9
7509,9
7510,4
7511,1
7512,4
7513,9
7514,9
7515,1
7516,5
7517,2
7518,2
7519,8
7520,8
7521,4
7522,6
7523,0
7524,1
7525,3
7526,7
7527,4
7528,9
7529,4
7530,9
7531,2
7532,4
7533,7
7534,4
7535,7
7536,8
7537,4
7538,4
7539,7
7540,6
7541,3
7542,2
7543,9
7544,4
7545,2
7546,4
7547,4
7548,3
7549,1
7550,7
7551,4
7552,4
7553,9
7554,6
7555,4
7556,9
7557,4
7558,0
7559,2
7560,9
7561,8
7562,7
7563,1
7564,8
7565,7
7566,4
7567,8
7568,4
7569,2
7570,7
7571,3
7572,3
7573,3
7574,8
7575,1
7576,9
7577,3
7578,4
7579,0
7580,4
7581,4
7582,9
7583,8
7584,3
7585,8
7586,8
7587,2
7588,8
7589,6
7590,8
7591,2
7592,4
7593,4
7594,8
7595,3
7596,0
7597,8
7598,4
7599,4
7600,4
7601,2
7602,4
7603,5
7604,4
7605,1
7606,9
7607,8
7608,6
7609,3
7610,9
7611,8
7612,1
7613,4
7614,1
7615,0
7616,6
7617,0
7618,4
7619,1
7620,4
7621,5
7622,1
7623,4
7624,6
7625,3
7626,4
7627,7
7628,3
7629,4
7630,4
7631,4
7632,1
7633,9
7634,9
7635,9
7636,1
7637,1
7638,3
7639,3
7640,7
7641,9
7642,9
7643,7
7644,7
7645,9
7646,0
7647,0
7648,4
7649,2
7650,8
7651,1
7652,9
7653,1
7654,0
7655,6
7656,1
7657,4
7658,3
7659,4
7660,4
7661,5
7662,9
7663,4
7664,9
7665,8
7666,3
7667,1
7668,5
7669,4
7670,2
7671,5
7672,8
7673,9
7674,4
7675,4
7676,4
7677,9
7678,7
7679,7
7680,9
7681,3
7682,3
7683,4
7684,7
7685,1
7686,9
7687,8
7688,8
7689,7
7690,7
7691,1
7692,5
7693,2
7694,1
7695,0
7696,3
7697,8
7698,4
7699,1
7700,8
7701,4
7702,0
7703,3
7704,1
7705,4
7706,7
7707,4
7708,4
7709,8
7710,3
7711,9
7712,3
7713,0
7714,3
7715,1
7716,3
7717,7
7718,9
7719,9
7720,1
7721,2
7722,4
7723,4
7724,8
7725,1
7726,7
7727,6
7728,0
7729,4
7730,1
7731,9
7732,2
7733,4
7734,2
7735,4
7736,9
7737,9
7738,4
7739,9
7740,3
7741,3
7742,7
7743,1
7744,5
7745,5
7746,0
7747,8
7748,2
7749,1
7750,2
7751,2
7752,1
7753,9
7754,4
7755,2
7756,8
7757,9
7758,9
7759,4
7760,0
7761,7
7762,0
7763,3
7764,8
7765,4
7766,4
7767,8
7768,8
7769,4
7770,3
7771,4
7772,0
7773,1
7774,4
7775,3
7776,5
7777,8
7778,3
7779,4
7780,4
7781,2
7782,4
7783,8
7784,6
7785,9
7786,9
7787,2
7788,6
7789,8
7790,2
7791,4
7792,9
7793,4
7794,3
7795,6
7796,9
7797,0
7798,0
7799,6
7800,9
7801,2
7802,6
7803,9
7804,4
7805,7
7806,4
7807,6
7808,0
7809,3
7810,4
7811,9
7812,2
7813,5
7814,7
7815,8
7816,4
7817,1
7818,6
7819,9
7820,4
7821,2
7822,5
7823,9
7824,4
7825,3
7826,2
7827,3
7828,2
7829,9
7830,4
7831,9
7832,7
7833,3
7834,2
7835,7
7836,8
7837,0
7838,4
7839,0
7840,4
7841,1
7842,2
7843,9
7844,4
7845,5
7846,1
7847,4
7848,4
7849,3
7850,4
7851,3
7852,9
7853,0
7854,8
7855,3
7856,1
7857,8
7858,9
7859,4
7860,0
7861,3
7862,4
7863,2
7864,4
7865,9
7866,7
7867,4
7868,1
7869,6
7870,0
7871,4
7872,9
7873,4
7874,9
7875,7
7876,9
7877,3
7878,8
7879,7
7880,7
7881,9
7882,9
7883,1
7884,9
7885,9
7886,8
7887,4
7888,6
7889,1
7890,3
7891,0
7892,4
7893,8
7894,1
7895,4
7896,1
7897,4
7898,7
7899,1
7900,9
7901,9
7902,0
7903,0
7904,5
7905,1
7906,0
7907,3
7908,0
7909,2
7910,9
7911,4
7912,4
7913,9
7914,1
7915,1
7916,3
7917,1
7918,9
7919,7
7920,9
7921,7
7922,2
7923,4
7924,2
7925,9
7926,0
7927,7
7928,4
7929,0
7930,8
7931,9
7932,7
7933,3
7934,1
7935,4
7936,0
7937,4
7938,1
7939,8
7940,1
7941,3
7942,4
7943,9
7944,7
7945,4
7946,3
7947,4
7948,1
7949,0
7950,4
7951,1
7952,1
7953,4
7954,5
7955,9
7956,1
7957,9
7958,5
7959,3
7960,4
7961,2
7962,2
7963,3
7964,4
7965,7
7966,3
7967,9
7968,5
7969,8
7970,1
7971,8
7972,9
7973,4
7974,4
7975,2
7976,5
7977,1
7978,2
7979,6
7980,3
7981,3
7982,0
7983,4
7984,8
7985,0
7986,9
7987,4
7988,9
7989,8
7990,8
7991,9
7992,9
7993,8
7994,0
7995,3
7996,7
7997,7
7998,9
7999,5
8000,0
8001,7
8002,7
8003,7
8004,7
8005,9
8006,4
8007,7
8008,0
8009,0
8010,9
8011,5
8012,9
8013,3
8014,5
8015,7
8016,7
8017,6
8018,7
8019,8
8020,6
8021,4
8022,3
8023,4
8024,1
8025,7
8026,7
8027,9
8028,4
8029,5
8030,9
8031,0
8032,4
8033,4
8034,1
8035,4
8036,4
8037,1
8038,9
8039,9
8040,9
8041,4
8042,1
8043,9
8044,4
8045,1
8046,4
8047,3
8048,4
8049,4
8050,3
8051,7
8052,3
8053,9
8054,9
8055,0
8056,8
8057,3
8058,9
8059,0
8060,4
8061,1
8062,2
8063,7
8064,8
8065,8
8066,3
8067,1
8068,9
8069,8
8070,2
8071,9
8072,4
8073,3
8074,1
8075,8
8076,4
8077,7
8078,1
8079,7
8080,5
8081,1
8082,9
8083,9
8084,8
8085,8
8086,8
8087,7
8088,9
8089,3
8090,4
8091,9
8092,6
8093,4
8094,3
8095,4
8096,6
8097,8
8098,3
8099,8
8100,3
8101,1
8102,9
8103,8
8104,9
8105,3
8106,3
8107,0
8108,4
8109,2
8110,4
8111,5
8112,6
8113,3
8114,8
8115,8
8116,0
8117,1
8118,7
8119,8
8120,4
8121,3
8122,4
8123,9
8124,9
8125,8
8126,9
8127,1
8128,4
8129,3
8130,2
8131,5
8132,9
8133,9
8134,0
8135,9
8136,4
8137,4
8138,7
8139,2
8140,0
8141,8
8142,8
8143,2
8144,1
8145,8
8146,6
8147,9
8148,6
8149,9
8150,4
8151,3
8152,3
8153,2
8154,6
8155,7
8156,5
8157,6
8158,1
8159,7
8160,5
8161,9
8162,9
8163,0
8164,8
8165,4
8166,0
8167,9
8168,7
8169,9
8170,8
8171,9
8172,9
8173,9
8174,1
8175,4
8176,1
8177,2
8178,0
8179,9
8180,4
8181,4
8182,8
8183,2
8184,5
8185,0
8186,6
8187,6
8188,3
8189,4
8190,9
8191,6
8192,1
8193,0
8194,4
8195,7
8196,2
8197,9
8198,9
8199,1
8200,9
8201,6
8202,9
8203,4
8204,1
8205,9
8206,3
8207,1
8208,7
8209,4
8210,0
8211,7
8212,4
8213,5
8214,4
8215,8
8216,6
8217,3
8218,6
8219,7
8220,0
8221,3
8222,8
8223,5
8224,7
8225,7
8226,5
8227,0
8228,8
8229,8
8230,2
8231,7
8232,0
8233,0
8234,5
8235,2
8236,2
8237,7
8238,0
8239,1
8240,6
8241,2
8242,4
8243,6
8244,4
8245,3
8246,8
8247,4
8248,4
8249,8
8250,4
8251,8
8252,4
8253,0
8254,6
8255,8
8256,9
8257,4
8258,1
8259,8
8260,6
8261,7
8262,9
8263,8
8264,3
8265,1
8266,9
8267,1
8268,8
8269,9
8270,0
8271,0
8272,8
8273,9
8274,9
8275,1
8276,0
8277,1
8278,4
8279,1
8280,4
8281,3
8282,9
8283,2
8284,7
8285,5
8286,9
8287,0
8288,7
8289,5
8290,8
8291,4
8292,2
8293,2
8294,2
8295,9
8296,0
8297,9
8298,8
8299,2
8300,9
8301,0
8302,6
8303,3
8304,7
8305,0
8306,8
8307,8
8308,9
8309,0
8310,8
8311,9
8312,4
8313,3
8314,9
8315,1
8316,3
8317,4
8318,7
8319,9
8320,8
8321,4
8322,2
8323,4
8324,9
8325,4
8326,8
8327,0
8328,8
8329,0
8330,2
8331,1
8332,7
8333,0
8334,9
8335,4
8336,4
8337,4
8338,7
8339,1
8340,0
8341,1
8342,7
8343,1
8344,4
8345,6
8346,8
8347,1
8348,1
8349,2
8350,8
8351,9
8352,9
8353,1
8354,6
8355,4
8356,4
8357,1
8358,0
8359,0
8360,4
8361,4
8362,2
8363,9
8364,3
8365,6
8366,4
8367,8
8368,0
8369,7
8370,9
8371,4
8372,4
8373,4
8374,7
8375,9
8376,2
8377,6
8378,9
8379,6
8380,3
8381,7
8382,9
8383,7
8384,1
8385,8
8386,2
8387,3
8388,7
8389,8
8390,7
8391,7
8392,8
8393,2
8394,5
8395,9
8396,2
8397,4
8398,5
8399,4
8400,1
8401,7
8402,5
8403,9
8404,1
8405,8
8406,5
8407,2
8408,8
8409,4
8410,4
8411,2
8412,9
8413,9
8414,1
8415,1
8416,9
8417,3
8418,2
8419,9
8420,5
8421,4
8422,2
8423,1
8424,9
8425,9
8426,0
8427,2
8428,8
8429,6
8430,6
8431,9
8432,2
8433,0
8434,8
8435,4
8436,5
8437,9
8438,8
8439,7
8440,9
8441,8
8442,0
8443,9
8444,9
8445,8
8446,1
8447,8
8448,4
8449,7
8450,3
8451,4
8452,5
8453,4
8454,8
8455,3
8456,9
8457,1
8458,3
8459,9
8460,4
8461,0
8462,7
8463,9
8464,7
8465,4
8466,7
8467,1
8468,2
8469,2
8470,4
8471,7
8472,5
8473,3
8474,0
8475,6
8476,5
8477,2
8478,0
8479,5
8480,4
8481,7
8482,4
8483,2
8484,3
8485,9
8486,2
8487,5
8488,6
8489,9
8490,0
8491,4
8492,8
8493,3
8494,9
8495,9
8496,4
8497,3
8498,2
8499,9
8500,4
8501,1
8502,4
8503,0
8504,1
8505,9
8506,2
8507,3
8508,2
8509,8
8510,1
8511,9
8512,2
8513,1
8514,2
8515,9
8516,7
8517,6
8518,3
8519,3
8520,8
8521,3
8522,2
8523,9
8524,9
8525,8
8526,4
8527,9
8528,3
8529,6
8530,1
8531,1
8532,3
8533,9
8534,4
8535,9
8536,8
8537,1
8538,9
8539,9
8540,5
8541,8
8542,6
8543,4
8544,0
8545,8
8546,0
8547,5
8548,4
8549,1
8550,1
8551,7
8552,8
8553,3
8554,8
8555,9
8556,4
8557,4
8558,4
8559,9
8560,4
8561,9
8562,2
8563,2
8564,8
8565,1
8566,9
8567,0
8568,1
8569,9
8570,0
8571,0
8572,0
8573,9
8574,1
8575,9
8576,4
8577,4
8578,5
8579,8
8580,6
8581,4
8582,8
8583,4
8584,8
8585,4
8586,3
8587,6
8588,3
8589,8
8590,3
8591,4
8592,8
